Date,City,Property_Price,Occupancy_Rate,Inflation_Rate,Population_Age_65+,Population_Age_65_Growth,Median_Age,Income_Level,Proximity_to_Healthcare,Walkability_Score,Crime_Rate,Property_Tax_Rate,Public_Transport_Access,Government_Incentives,Environmental_Quality,Senior_Living_Vacancy_Rate,Mental_Health_Programs,Memory_Care_Availability
2020-08-01,Kitchener,993839,85,2.83,48583,1.22,45,63565,8,68,7,1,1,1,67.21906784363694,11.953785340059842,1,1
2020-09-01,Kitchener,838547,79,2.01,60611,2.0,47,51923,7,79,4,1,1,1,85.92441635505166,5.589025152119779,1,1
2020-10-01,Kitchener,1036274,91,3.92,57545,0.61,48,37398,2,66,8,2,0,1,61.677100678580324,11.734998608184691,1,1
2020-11-01,Kitchener,835990,94,1.67,37813,2.18,44,67445,4,76,6,1,0,1,66.160114941292,13.108098964824714,0,0
2020-12-01,Kitchener,936251,79,1.35,25585,2.67,50,51129,8,57,9,1,1,1,71.22188093150876,13.950442877974838,0,1
2021-01-01,Kitchener,973111,89,1.89,43609,2.54,47,90580,6,53,7,1,1,1,60.92906853844471,7.513149179587551,0,0
2021-02-01,Kitchener,1026680,77,3.97,58779,0.85,46,41517,10,62,9,2,1,0,86.94125039596625,13.448482062686187,0,1
2021-03-01,Kitchener,783865,92,2.26,40307,1.52,46,49601,6,66,4,1,1,1,94.05508821144232,7.354399797260802,1,1
2021-04-01,Kitchener,827984,80,3.8,49181,1.28,42,61695,3,86,9,1,1,1,75.62190586897839,11.31697592823107,1,0
2021-05-01,Kitchener,758014,81,2.51,38093,2.77,44,74737,9,59,4,2,0,0,77.93400428163444,6.87071615200571,0,1
2021-06-01,Kitchener,849091,89,3.52,56957,2.12,43,48479,3,61,5,1,1,0,99.42309737956876,13.418932860006725,1,1
2021-07-01,Kitchener,791020,78,2.54,56519,2.41,45,20992,5,67,6,2,1,1,83.89932534923106,11.430176824140023,1,0
2021-08-01,Kitchener,776429,95,1.1,41313,0.79,48,56540,5,82,3,1,0,1,92.599975593824,9.522610100752406,0,1
2021-09-01,Kitchener,896409,80,1.29,39704,1.3,40,64069,8,71,6,2,1,0,73.23793578942907,12.090261907000006,1,1
2021-10-01,Kitchener,994815,86,1.58,36588,3.3,41,55644,8,75,2,1,0,1,79.08452126709716,5.04275124660491,1,1
2021-11-01,Kitchener,816549,74,4.0,42730,1.39,44,65127,4,86,8,1,1,1,79.8584351380165,12.336124028316672,1,1
2021-12-01,Kitchener,989466,73,1.73,34391,3.37,44,69920,5,78,6,1,0,1,94.70320123176138,11.857624417600562,0,0
2022-01-01,Kitchener,1047675,80,2.51,42784,3.01,41,37772,4,76,1,2,0,1,65.66325407652216,12.358116038161786,1,1
2022-02-01,Kitchener,915752,93,1.85,50437,2.31,40,58008,2,73,9,2,0,0,61.72811457408696,9.69271846362929,1,1
2022-03-01,Kitchener,807725,80,3.8,49977,1.19,43,72814,9,66,6,1,1,1,93.25767119335393,6.3309826882941085,1,1
2022-04-01,Kitchener,990271,71,1.18,39393,3.1,47,82117,1,77,3,1,1,1,78.24391553567757,13.084904541911344,1,1
2022-05-01,Kitchener,1091189,71,3.67,50093,2.81,42,56190,8,68,8,1,0,0,94.60575925751212,7.962929877694993,1,1
2022-06-01,Kitchener,959926,93,1.32,48920,2.71,47,62103,1,59,5,1,1,0,97.47934859343849,9.594293183925311,1,1
2022-07-01,Kitchener,792134,77,2.87,52601,2.68,40,97705,2,70,7,1,1,1,93.32908833087163,7.180625728540699,1,0
2022-08-01,Kitchener,1019089,80,1.6,53767,0.58,40,70369,4,56,7,2,1,1,86.35586821645383,5.056751128527087,0,1
2022-09-01,Kitchener,1151113,94,3.66,49801,0.83,43,65646,3,79,7,1,0,1,87.11404737227339,6.689929248783747,1,1
2022-10-01,Kitchener,938658,92,1.67,66717,1.76,45,76063,9,76,5,1,0,0,98.24738269906021,12.640867829913308,1,0
2022-11-01,Kitchener,873630,90,2.14,51043,0.79,46,73762,7,78,10,1,1,1,83.13480092087542,5.372572106877996,1,0
2022-12-01,Kitchener,773581,74,1.31,49156,1.26,41,50209,7,59,1,1,1,0,77.81080112726247,11.689139272342777,1,1
2023-01-01,Kitchener,622481,75,3.27,67925,0.92,45,87393,9,88,3,1,1,1,78.12138273422927,12.106254523807058,1,1
2023-02-01,Kitchener,809234,85,2.4,63628,2.34,46,62837,10,75,4,2,1,0,78.69317187143332,12.429036028823994,1,1
2023-03-01,Kitchener,933761,77,1.28,49657,1.79,45,41416,7,65,7,2,1,0,82.71592915800699,9.496582244427424,1,1
2023-04-01,Kitchener,827453,79,1.28,45707,2.19,47,43903,4,77,9,2,0,1,81.67582067067931,13.707001108984207,0,1
2023-05-01,Kitchener,960667,88,1.12,74505,2.19,41,76657,2,62,7,2,0,1,65.89017847674558,7.522713787144927,1,0
2023-06-01,Kitchener,773035,95,1.5,55748,3.48,44,67354,9,88,3,1,0,1,83.25624627426265,7.041262846631971,1,0
2023-07-01,Kitchener,838827,76,3.17,52278,1.34,45,82988,8,66,2,1,1,1,69.22155168683653,6.749656398907465,1,0
2023-08-01,Kitchener,764093,88,1.14,45646,1.94,43,56895,5,77,3,1,1,1,73.05101964604955,11.643016002599285,1,1
2023-09-01,Kitchener,950966,87,1.23,54784,2.26,48,41276,6,83,1,2,1,1,86.00134736948195,11.313753076041545,0,0
2023-10-01,Kitchener,854396,85,1.05,64310,1.22,46,77488,6,60,5,2,1,1,61.414032841627765,5.778001133220988,0,1
2023-11-01,Kitchener,779165,89,1.51,43357,1.24,44,73374,4,66,9,2,1,1,82.78914677356468,11.46233214751384,1,1
2023-12-01,Kitchener,724005,84,1.33,55924,2.96,42,70557,3,62,6,1,1,0,70.59050852130946,12.063876345584273,1,0
2010-01-01,Windsor,849569,72,3.12,50716,2.71,48,77098,3,60,2,2,0,0,84.92442750352225,5.770820263606744,0,0
2010-02-01,Windsor,891840,70,3.09,35874,1.2,48,64545,6,78,5,1,1,1,65.23927615071649,9.060900421839069,0,0
2010-03-01,Windsor,844222,89,1.63,38650,2.27,47,79588,7,89,4,2,0,0,61.94623127996526,11.512039599558403,0,1
2010-04-01,Windsor,997412,86,1.09,57136,2.48,40,66350,9,79,4,1,1,1,70.08237407478231,6.009638112412011,1,0
2010-05-01,Windsor,873629,83,1.4,55579,3.21,47,63343,3,62,5,2,1,0,88.12288087628583,14.610088489108218,0,1
2010-06-01,Windsor,951591,81,3.2,40012,0.58,50,41368,8,54,10,2,1,0,75.57804713967695,11.696511223036099,0,1
2010-07-01,Windsor,755164,78,3.9,47076,1.37,42,90092,8,80,1,1,1,1,84.08800493331134,5.523068535096857,0,0
2010-08-01,Windsor,942490,89,1.19,46647,1.89,44,40967,5,79,4,2,1,0,84.55195836168323,9.904946516370199,1,1
2010-09-01,Windsor,874556,82,3.01,63649,1.16,44,55364,5,74,10,2,0,1,62.25657490640365,7.407544148178071,1,0
2010-10-01,Windsor,908190,76,3.83,55126,3.09,47,68835,2,71,5,1,1,1,62.411904054301985,7.749655837202683,0,1
2010-11-01,Windsor,981054,83,2.95,69793,2.76,46,57751,9,86,9,2,1,0,73.35825425377783,12.67288569298093,0,1
2010-12-01,Windsor,967919,84,2.81,51881,2.86,46,67613,9,61,3,2,1,1,78.691809545138,8.766972592935105,1,0
2011-01-01,Windsor,698397,83,2.9,29544,3.37,47,62195,7,53,2,2,1,1,81.72711499496704,13.822910389513378,1,0
2011-02-01,Windsor,999735,80,2.99,39152,2.94,50,46415,8,71,5,2,1,1,68.13812202116911,14.037419493093276,1,1
2011-03-01,Windsor,895976,72,3.48,50840,3.5,46,61105,3,87,5,2,0,0,97.88476752988322,7.013144509316353,1,1
2011-04-01,Windsor,821556,89,1.39,67832,1.72,41,51558,7,70,1,2,1,0,83.62684940036675,12.286688817626302,0,0
2011-05-01,Windsor,1044941,74,3.51,48218,2.47,43,67975,3,70,7,1,0,0,72.98771426400064,5.739472944848654,1,1
2011-06-01,Windsor,901807,72,2.3,40321,3.32,44,35815,5,60,1,2,0,1,65.23376416401041,11.048784807504402,1,0
2011-07-01,Windsor,1042214,71,3.07,46143,0.74,42,33438,5,55,8,2,1,0,83.73806956682242,12.785972795073773,0,0
2011-08-01,Windsor,1000875,75,3.05,46208,1.45,44,57482,9,53,8,1,1,1,61.571281553736405,14.462058847148388,0,1
2011-09-01,Windsor,1027762,95,3.17,52123,1.34,47,75581,9,53,2,2,1,1,98.422508065027,14.380852595161539,1,1
2011-10-01,Windsor,1006889,92,3.46,52346,1.44,48,69016,5,56,9,1,1,0,80.002850026952,13.162527115304155,0,1
2011-11-01,Windsor,906074,93,3.84,42325,1.2,41,81644,6,58,5,2,1,1,73.4505551865006,6.884837751676177,0,1
2011-12-01,Windsor,892813,77,2.63,60234,0.99,48,73609,7,50,2,2,1,0,61.77586236678533,6.593983406724309,1,1
2012-01-01,Windsor,969827,85,3.18,50438,1.35,46,55723,1,59,2,1,1,0,93.26558503978573,11.564983125788874,1,0
2012-02-01,Windsor,793563,93,1.16,59667,1.82,42,82594,5,85,9,2,1,0,60.74904610639453,14.429499947200082,0,1
2012-03-01,Windsor,905846,84,1.53,58963,2.0,49,35840,1,63,6,1,1,1,91.33741876666284,5.288881722719618,1,1
2012-04-01,Windsor,938621,79,3.9,51485,1.46,45,41674,6,54,7,2,1,0,71.89034187614752,11.501105997281012,0,1
2012-05-01,Windsor,882817,91,3.32,45410,2.43,49,62575,10,78,6,1,1,0,60.36878376843611,6.967405224323599,0,1
2012-06-01,Windsor,1085402,91,2.95,54730,2.01,45,51868,4,85,4,1,1,1,86.30327547213315,6.880171535535778,0,1
2012-07-01,Windsor,790880,91,3.93,64379,1.12,46,40596,8,82,2,1,1,1,91.73678108754532,10.460624966304577,1,1
2012-08-01,Windsor,863849,83,2.83,60427,1.21,43,60667,2,83,5,1,1,1,98.87950728499045,6.422989967586928,1,1
2012-09-01,Windsor,898393,83,1.32,49279,2.11,48,37390,4,87,1,1,0,1,63.84209054335216,9.114427666804108,1,1
2012-10-01,Windsor,774848,75,2.93,67339,1.8,43,79161,3,74,10,1,1,0,97.44504083527204,8.504862838980767,0,1
2012-11-01,Windsor,998212,82,2.57,59758,0.59,43,71262,6,78,7,1,1,0,88.64647538426883,6.020611035194231,1,1
2012-12-01,Windsor,703132,81,3.07,60581,1.64,43,65323,6,75,5,2,1,0,68.92215818824761,9.506470309178145,1,0
2013-01-01,Windsor,861931,92,3.37,50257,1.09,49,77199,8,80,9,2,1,0,72.190472049068,11.362258674316301,1,1
2013-02-01,Windsor,790130,72,3.52,49009,1.17,40,67252,3,78,9,1,1,1,71.05523284425074,10.69897039170302,1,1
2013-03-01,Windsor,1062419,78,1.64,46887,1.06,44,79352,2,61,6,1,1,1,60.3706731782652,7.763935440884305,0,0
2013-04-01,Windsor,1032770,94,2.13,67244,0.64,42,62997,8,84,4,1,1,0,64.68376324559992,7.575354502405834,0,0
2013-05-01,Windsor,1070211,83,1.22,48488,1.82,47,42285,9,73,4,2,1,0,69.48928919374322,11.427472844593757,0,0
2013-06-01,Windsor,849901,75,1.6,59417,2.65,46,67924,9,52,3,1,1,1,68.25819620170824,6.495033155802283,1,1
2013-07-01,Windsor,850967,88,1.87,48840,1.24,43,72268,6,63,4,1,1,1,61.07898479423456,11.623670951866806,1,1
2013-08-01,Windsor,957416,90,1.51,48816,1.06,47,87080,6,51,7,2,0,0,83.4359588300416,6.387830141067299,1,0
2013-09-01,Windsor,1130378,80,1.87,55391,2.93,41,50641,8,57,8,2,1,1,77.77742439098155,6.283953154976654,1,1
2013-10-01,Windsor,817800,92,3.47,52378,3.09,45,56175,2,55,8,2,0,0,73.23811620603112,5.3049938964788135,1,1
2013-11-01,Windsor,789195,79,1.67,67758,2.81,47,38948,1,53,7,2,1,1,80.15592817611386,8.8449358140732,0,1
2013-12-01,Windsor,790730,84,1.28,40577,2.93,49,88087,6,79,2,2,1,1,83.74200358017349,13.989481855810443,0,0
2014-01-01,Windsor,992397,91,2.92,55456,3.0,47,62421,3,59,5,1,1,0,71.75484188438178,5.196625899758818,1,1
2014-02-01,Windsor,874587,92,3.46,65876,1.36,41,51366,7,76,8,2,0,1,85.09011152074802,13.07609699035004,1,0
2014-03-01,Windsor,879151,81,3.72,46692,3.12,47,48256,8,87,4,2,0,1,60.858216491481734,6.507715068111009,1,1
2014-04-01,Windsor,938485,86,2.43,61066,3.4,49,70604,8,78,6,1,0,1,92.13251648828881,11.144589259733628,1,0
2014-05-01,Windsor,817941,82,3.79,32130,0.83,45,57217,10,71,3,2,0,1,97.49760699535702,12.861985768350284,0,0
2014-06-01,Windsor,1009659,72,1.86,49988,2.63,48,46421,2,64,4,1,1,0,85.37996917357107,13.83302663733713,1,1
2014-07-01,Windsor,863849,73,1.93,45921,2.16,50,52351,6,75,8,2,1,1,89.836704438516,6.331440591334044,0,1
2014-08-01,Windsor,1025115,91,2.23,31765,3.29,43,41244,5,57,6,2,1,1,96.45246328702504,5.729578897145636,1,0
2014-09-01,Windsor,936927,88,2.18,38144,0.62,49,46132,5,51,4,2,1,0,91.06989464735562,7.988621585266435,1,0
2014-10-01,Windsor,993433,81,1.62,39356,0.55,40,88536,5,57,6,1,1,1,81.14944539181015,12.873786035900995,1,1
2014-11-01,Windsor,956363,93,2.18,45076,1.44,50,38992,8,62,3,2,1,1,78.2810942008172,13.145865395053416,0,1
2014-12-01,Windsor,1049805,75,2.16,46252,2.93,43,67077,1,54,8,1,1,1,73.8047385773874,9.749189872111401,1,1
2015-01-01,Windsor,802161,79,3.01,44437,2.59,49,54639,5,80,9,1,1,1,74.33935492633691,9.805129861917358,1,1
2015-02-01,Windsor,964453,76,1.97,56846,3.5,48,56341,5,50,7,1,1,1,79.2332822629755,14.44387397726323,0,1
2015-03-01,Windsor,1061473,87,1.03,43190,1.36,42,67843,3,69,3,2,1,0,84.12083393148488,13.24854774413739,0,1
2015-04-01,Windsor,823789,78,1.37,34863,2.96,40,63787,2,71,6,2,0,1,98.12569359095133,9.990393035948635,1,1
2015-05-01,Windsor,879621,72,3.97,44954,1.19,46,73864,3,81,2,2,1,1,62.69658508571391,7.085690283289283,1,0
2015-06-01,Windsor,769929,74,2.63,41032,2.23,44,49070,2,71,4,2,0,1,77.45973307772991,9.060618750524041,0,0
2015-07-01,Windsor,855151,87,3.84,58983,2.19,44,63355,7,77,5,2,1,0,83.98314640100192,9.301939546012656,0,1
2015-08-01,Windsor,888058,73,2.53,37681,1.93,50,40836,5,57,7,1,0,0,60.915250960787354,9.311646483110637,1,0
2015-09-01,Windsor,858527,93,2.76,53177,0.58,50,52731,4,79,5,1,0,1,69.48325619725085,6.377933746384725,1,1
2015-10-01,Windsor,713959,77,1.83,47491,2.35,50,63568,9,52,4,1,1,1,69.39972082160152,11.696990448287526,1,0
2015-11-01,Windsor,987528,93,1.38,48071,1.11,44,67885,6,74,2,1,1,0,80.76986710539546,7.956492616573746,1,1
2015-12-01,Windsor,1031878,84,3.56,53595,0.53,48,23644,3,83,3,1,0,1,72.79204983791954,6.088239020127472,0,1
2016-01-01,Windsor,901387,75,2.56,44417,0.92,44,50378,5,62,3,2,1,1,66.35530681730086,7.857092448623277,0,1
2016-02-01,Windsor,914340,82,1.99,48660,3.42,41,61416,8,65,9,1,1,0,99.7262815290214,14.855489948896256,0,1
2016-03-01,Windsor,779968,74,3.97,51234,1.86,41,49502,6,63,5,1,1,0,95.58841093903395,6.9875247716857825,1,1
2016-04-01,Windsor,813834,82,1.87,58362,1.36,42,67152,7,58,7,1,1,1,64.55622862305233,11.491036348645999,1,0
2016-05-01,Windsor,888091,72,3.87,27893,2.5,41,52015,6,61,8,2,1,0,70.14815230048582,8.82862796694943,0,1
2016-06-01,Windsor,996862,87,3.49,38476,3.0,49,49137,5,51,7,2,0,1,83.53475032976701,8.78707908747914,1,1
2016-07-01,Windsor,919611,76,2.82,70253,2.71,50,50784,10,75,10,1,1,0,93.42040618328238,13.80342741429316,1,0
2016-08-01,Windsor,883087,73,2.76,69403,1.42,44,60953,1,74,5,2,1,0,70.54356723493402,14.052849426076389,0,1
2016-09-01,Windsor,916464,83,1.61,54740,3.0,42,48897,2,88,6,2,1,0,60.236701543907685,10.988836495702913,1,1
2016-10-01,Windsor,839530,72,2.36,39928,1.17,43,45763,4,62,10,2,1,1,99.6479204127676,8.559397100173026,1,1
2016-11-01,Windsor,769332,87,1.62,54944,1.52,42,54579,2,53,6,2,0,0,77.53215521608362,10.633312538407953,0,1
2016-12-01,Windsor,967440,81,1.94,56878,3.0,41,51125,10,78,3,1,0,0,71.64712258995661,10.800919374896184,1,1
2017-01-01,Windsor,855492,86,3.25,28844,1.48,46,82687,2,60,5,2,1,1,64.13110741124335,9.60175413650935,1,1
2017-02-01,Windsor,822672,90,3.52,61544,3.35,44,80821,8,87,5,2,1,0,83.460155258897,6.964716508495319,1,1
2017-03-01,Windsor,737904,80,2.22,60217,0.76,40,57325,5,89,8,1,1,1,87.9357113999685,12.608418524044701,1,0
2017-04-01,Windsor,925179,82,2.94,43254,0.69,50,62559,2,62,8,1,0,1,82.75799883053463,9.527666092780755,1,0
2017-05-01,Windsor,822862,80,3.22,53210,1.17,46,90343,2,87,3,1,0,0,63.62698602451796,12.978392347787075,1,1
2017-06-01,Windsor,926854,94,2.11,44769,1.22,45,48434,4,71,7,2,1,0,64.63598876971015,10.42450159101251,0,0
2017-07-01,Windsor,697712,89,1.94,53164,3.44,48,60211,6,78,5,1,1,0,97.84800847906938,8.17596669634372,0,0
2017-08-01,Windsor,830042,91,2.76,56366,2.97,46,68621,3,56,6,1,1,1,84.08792318790194,5.321117907365654,0,1
2017-09-01,Windsor,954650,84,3.95,38981,3.01,44,46444,4,79,7,1,0,1,70.92666417646308,13.204790816619095,1,1
2017-10-01,Windsor,927490,71,1.7,38969,2.44,45,96776,7,62,9,2,1,1,79.49370123412716,6.746388647374615,0,1
2017-11-01,Windsor,927755,86,1.42,53296,0.78,43,71811,6,51,6,2,0,1,69.45041627498547,5.764731326440543,0,1
2017-12-01,Windsor,822301,80,3.39,32928,2.92,44,101142,8,54,7,2,1,0,84.16879520371407,9.33256563689223,0,0
2018-01-01,Windsor,909899,89,2.15,48926,2.99,41,74254,9,65,8,1,1,1,90.59428196420164,5.785715822916718,1,1
2018-02-01,Windsor,932205,85,3.09,55893,0.87,46,52396,9,54,9,2,1,0,76.21752912286175,14.686581357002117,0,1
2018-03-01,Windsor,822414,95,2.5,60349,2.05,40,25470,5,76,7,1,1,1,77.73145934208918,6.658044708265801,0,0
2018-04-01,Windsor,984601,73,2.13,42221,2.31,50,61118,10,83,3,1,1,0,68.22512325883082,10.444532154467844,0,1
2018-05-01,Windsor,972026,90,1.66,57805,2.69,44,48013,7,89,1,1,0,1,71.63120739732214,13.069201535406936,1,1
2018-06-01,Windsor,935275,88,2.09,62577,2.84,40,49221,2,59,4,1,1,1,67.68347929424097,10.629800606019483,0,1
2018-07-01,Windsor,984280,75,1.26,52586,2.38,44,33058,10,66,3,2,0,1,79.3030473488403,9.535576297157373,1,0
2018-08-01,Windsor,953031,93,3.37,39856,1.34,43,52050,6,52,9,1,0,0,70.2669130610264,13.376738186088083,1,0
2018-09-01,Windsor,926585,89,3.54,53287,2.36,45,40725,6,86,6,2,1,1,85.94661889850565,11.704338440627419,1,0
2018-10-01,Windsor,841358,74,3.94,49570,1.78,44,50901,8,80,9,1,1,1,99.75392251421538,14.69294362365355,1,0
2018-11-01,Windsor,948698,77,2.92,56739,1.45,45,71205,3,73,4,2,1,1,64.06448606804852,7.206408397567634,1,1
2018-12-01,Windsor,878769,74,2.51,46160,1.37,48,61925,6,51,4,2,0,1,87.06303628334658,9.713790609477932,1,1
2019-01-01,Windsor,971891,84,2.01,38200,1.53,44,75392,7,68,5,1,0,0,70.72818742090001,8.212013486930651,1,1
2019-02-01,Windsor,798057,80,3.83,52895,2.3,41,73994,8,74,6,2,1,1,75.93409219213025,12.173708933706898,1,1
2019-03-01,Windsor,875890,92,1.59,54411,1.82,47,43696,7,72,3,2,0,1,60.12443510492971,10.487725137617698,1,1
2019-04-01,Windsor,1081346,83,2.94,48244,1.68,40,87193,4,84,4,1,0,0,62.474870435669935,11.138039256198008,1,1
2019-05-01,Windsor,1040065,89,3.31,52198,2.0,44,56067,7,50,7,2,1,1,80.77948126962498,6.617857344817476,0,0
2019-06-01,Windsor,786702,88,2.76,76613,2.18,43,48906,2,86,6,2,1,1,83.37989055914669,5.538011220971902,1,1
2019-07-01,Windsor,996977,88,3.75,60481,1.55,46,63159,4,88,2,2,1,1,61.14742294559389,5.781310429390558,0,1
2019-08-01,Windsor,905248,85,3.72,42445,1.13,40,59150,8,83,10,1,0,0,83.51075470653183,14.619429670527364,0,0
2019-09-01,Windsor,1002582,76,3.44,62378,0.89,49,44129,6,77,5,2,1,0,98.96256496900597,13.194135045399953,0,1
2019-10-01,Windsor,845606,86,1.57,60549,1.12,41,96675,8,63,3,2,1,0,94.90273845007414,11.882501650723423,0,1
2019-11-01,Windsor,812503,82,2.96,56878,2.12,46,39105,5,71,8,2,1,1,64.31182086718901,7.068048685549684,0,0
2019-12-01,Windsor,921403,86,1.12,44432,2.55,49,46963,8,57,6,1,1,1,78.26662854973358,6.499413222758346,1,0
2020-01-01,Windsor,871936,79,3.81,25363,2.19,48,71034,5,50,7,1,0,1,89.42213289133218,14.616777946987039,0,1
2020-02-01,Windsor,1019004,91,2.0,45623,3.2,42,49231,4,69,9,2,1,1,66.45836379431019,6.568522918963704,1,1
2020-03-01,Windsor,894794,90,3.48,36384,3.09,46,60456,6,80,5,1,1,1,67.69329478557907,6.4838536349964,0,0
2020-04-01,Windsor,1011138,89,1.78,53768,3.03,40,49334,3,88,4,2,0,0,68.56433646911984,5.852286604249382,1,1
2020-05-01,Windsor,943605,91,1.63,59390,1.66,46,65335,9,69,7,2,0,1,80.89455791367611,11.43218030730058,1,1
2020-06-01,Windsor,983066,80,2.58,49973,1.37,49,54081,2,68,10,2,1,1,71.2292374853136,8.669571127524549,0,1
2020-07-01,Windsor,1017093,79,2.39,37708,2.17,48,53049,2,53,6,1,0,1,81.37257679141584,6.346282074029847,0,0
2020-08-01,Windsor,767773,82,3.01,40386,2.4,44,65730,5,82,4,1,1,0,71.7611948221857,12.065900589026224,1,1
2020-09-01,Windsor,849221,73,2.62,39133,1.38,47,68216,9,90,5,1,1,1,65.40655239069662,7.99972178760001,0,1
2020-10-01,Windsor,891938,75,1.27,32319,2.11,47,44173,2,82,1,1,1,1,82.95692107478598,6.587491932713886,1,1
2020-11-01,Windsor,759064,83,1.45,49039,2.73,46,36880,1,75,4,2,0,0,97.97197147627742,14.648739456795063,0,1
2020-12-01,Windsor,997547,76,3.1,43670,1.98,48,74154,5,67,1,2,0,1,70.30950895260078,11.74187410808655,1,1
2021-01-01,Windsor,808694,92,1.04,40864,1.04,46,52611,7,72,2,2,1,1,61.185602906068915,11.60058172583868,1,0
2021-02-01,Windsor,1010253,85,1.37,35913,1.58,45,49248,4,72,3,2,1,0,80.3150886342249,11.486897845498888,1,1
2021-03-01,Windsor,876808,79,2.6,50699,0.56,45,78328,2,90,6,1,0,1,95.26846588666282,10.205653961413647,1,1
2021-04-01,Windsor,972711,80,1.86,40571,1.07,44,80654,9,80,4,2,0,0,65.09881419140964,6.164547558586031,0,1
2021-05-01,Windsor,1067480,87,3.27,61442,1.12,46,69500,3,52,7,2,0,1,62.38144262136602,14.60044841168289,0,0
2021-06-01,Windsor,911427,71,2.28,52524,3.2,43,53767,7,52,4,1,0,1,65.20911785434146,13.607105232969884,1,1
2021-07-01,Windsor,873177,78,3.15,79987,2.11,49,48349,4,82,2,1,1,0,76.43187994177389,10.133779832839814,0,1
2021-08-01,Windsor,793009,94,3.94,64024,1.36,50,104141,3,68,1,1,0,1,82.44057812119729,10.721718772876565,0,1
2021-09-01,Windsor,967777,76,2.62,52650,2.11,49,58487,3,51,2,2,0,1,68.21017370523766,14.312952273844845,1,0
2021-10-01,Windsor,839984,85,1.96,39459,1.77,47,29120,8,63,9,2,0,0,77.00265320604244,10.906452509876585,0,0
2021-11-01,Windsor,993480,74,3.65,66391,2.54,44,49364,5,57,1,1,0,1,86.96271576070842,6.486923062266033,0,1
2021-12-01,Windsor,933612,70,2.03,63420,3.02,47,59658,3,79,3,1,1,1,62.12207063646722,5.600226011246084,1,1
2022-01-01,Windsor,767921,91,3.19,69382,2.24,43,54657,4,64,6,1,1,0,79.23974557683809,12.459713380804367,1,1
2022-02-01,Windsor,767722,82,3.55,65293,2.04,43,66794,9,74,6,2,1,1,68.44496776862981,9.668235444073195,1,1
2022-03-01,Windsor,779634,78,2.93,63266,1.8,48,48323,7,70,4,1,1,0,71.49597093277832,8.518072207101378,0,1
2022-04-01,Windsor,1007928,74,3.45,54945,0.88,50,39243,5,83,8,2,1,0,87.13988789887848,7.658272352737812,1,1
2022-05-01,Windsor,757493,73,1.29,36299,1.65,50,89460,5,76,10,2,0,1,99.71005093007804,8.874027205942632,1,0
2022-06-01,Windsor,1011185,74,3.62,39331,1.66,50,43577,2,83,4,2,1,0,65.17425464849421,6.443754979829283,1,0
2022-07-01,Windsor,818798,79,1.22,43419,3.07,49,86587,7,80,6,2,1,1,73.86761508117007,8.30370473268815,0,1
2022-08-01,Windsor,762321,79,2.62,61522,0.72,46,55174,6,65,5,2,0,1,95.85373216538773,11.506193044021959,1,1
2022-09-01,Windsor,951888,77,1.46,50281,1.36,46,76587,3,63,2,1,1,1,75.55611895565993,11.397438794833459,1,0
2022-10-01,Windsor,871886,83,1.2,53195,1.64,46,67267,2,78,8,2,0,0,80.85590751610714,14.677721619298485,1,1
2022-11-01,Windsor,973172,77,2.03,44704,1.1,45,61491,2,60,6,2,1,0,90.14783570539016,14.094281989890066,1,1
2022-12-01,Windsor,1021684,93,2.93,61899,1.28,46,74053,9,62,9,2,1,1,76.07439622756306,13.380356018481747,1,1
2023-01-01,Windsor,1112700,95,1.44,51301,2.71,41,64859,9,85,2,1,1,1,66.74260522453778,6.293592282716498,1,0
2023-02-01,Windsor,1013810,92,3.42,50672,3.48,43,50853,4,55,7,2,0,1,86.68299635287897,9.93516136321927,1,1
2023-03-01,Windsor,996268,91,3.7,65406,1.67,42,52069,9,51,9,2,1,0,99.66865167635521,7.275514275662904,0,0
2023-04-01,Windsor,958711,94,2.37,61954,3.12,47,76727,6,78,8,1,0,0,74.96213978090147,9.980002398377453,1,1
2023-05-01,Windsor,1015642,83,1.66,42499,2.35,50,60311,1,63,7,2,1,1,96.36891028416586,8.027146650237707,1,1
2023-06-01,Windsor,793127,92,3.39,48601,2.5,47,62948,8,70,1,1,1,1,93.63543268416882,6.046801040377833,1,0
2023-07-01,Windsor,761965,92,3.25,45850,1.56,47,53413,4,60,9,2,0,0,60.71813883996956,8.465822537923547,1,0
2023-08-01,Windsor,782236,88,2.24,54098,1.29,44,57428,4,60,3,1,1,1,87.2399805664021,9.571029926424934,1,0
2023-09-01,Windsor,878142,82,1.17,44493,0.76,43,40519,2,59,3,1,1,0,88.1383137243868,8.860477665573104,0,0
2023-10-01,Windsor,738189,76,1.7,50246,1.27,41,58466,7,55,5,2,1,1,91.4297045249009,12.741933761274897,0,0
2023-11-01,Windsor,920541,74,1.89,49602,1.01,45,51092,9,72,5,2,0,1,69.71808000691307,7.808125471832375,1,1
2023-12-01,Windsor,1010685,84,2.95,42688,2.98,44,72605,3,64,3,1,0,0,86.70807028330572,10.799917570351171,1,1
